mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,split0_test_f1_phishing,split1_test_f1_phishing,split2_test_f1_phishing,split3_test_f1_phishing,split4_test_f1_phishing,mean_test_f1_phishing,std_test_f1_phishing,rank_test_f1_phishing,split0_test_precision_phishing,split1_test_precision_phishing,split2_test_precision_phishing,split3_test_precision_phishing,split4_test_precision_phishing,mean_test_precision_phishing,std_test_precision_phishing,rank_test_precision_phishing,split0_test_recall_phishing,split1_test_recall_phishing,split2_test_recall_phishing,split3_test_recall_phishing,split4_test_recall_phishing,mean_test_recall_phishing,std_test_recall_phishing,rank_test_recall_phishing,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc_phishing,split1_test_pr_auc_phishing,split2_test_pr_auc_phishing,split3_test_pr_auc_phishing,split4_test_pr_auc_phishing,mean_test_pr_auc_phishing,std_test_pr_auc_phishing,rank_test_pr_auc_phishing
2.106780433654785,0.6553123453859959,0.2515855312347412,0.05023172994950564,gini,,5,0.9954748120050576,0.9962761005452853,0.9951443394971398,0.9957758190587062,0.996111277295842,0.9957564696804063,0.0004123865869534052,11,0.9988648504273504,0.9989331910921456,0.9980653769179453,0.9987989590978849,0.9984009594243454,0.9986126673919342,0.0003302676041983433,13,0.9921077065923862,0.993633107839236,0.9922403501790689,0.9927709245257992,0.9938320732192598,0.9929168324711501,0.0007048855421454465,11,0.9970603081496486,0.9972864671698729,0.9966954667259066,0.9970414486387302,0.9974571935236223,0.9971081768415562,0.00025716679016098967,17,0.9975785030824055,0.9978243866514234,0.9971872434286657,0.9977466697028684,0.9977346233723849,0.9976142852475496,0.0002279449874977423,13
1.69042911529541,0.33242295460104837,0.21150493621826172,0.06912218912783134,gini,,20,0.9945406125166445,0.9954742096505823,0.9946089850249584,0.9950712668176369,0.9951803224198106,0.9949750792859264,0.00035307061268495424,22,0.9983959363721427,0.9989981298423725,0.9981298423724285,0.9993311036789297,0.9975344839075099,0.9984778992346767,0.0006350577420365407,17,0.9907149489322191,0.9919750630057037,0.9911128796922669,0.9908475925189018,0.9928372463191405,0.9914975460936464,0.0008007103474087628,22,0.9976533501633573,0.9974035303154859,0.9974447895416076,0.9974803030306907,0.9979151686718918,0.9975794283446066,0.0001881911551765619,2,0.9980604585433936,0.9979147714397076,0.9976196054797748,0.9979613133144067,0.9980694438506791,0.9979251185255924,0.00016364722177182812,1
0.9888824939727783,0.22486901755606803,0.18220744132995606,0.05652048752405716,entropy,10,1,0.9954079595368028,0.9958749168330007,0.9953079764400519,0.9953076641485573,0.996211869475643,0.9956220772868111,0.00036197901498140214,13,0.9988646988112728,0.999065545321052,0.998797836104989,0.9988644713112017,0.9982685135855088,0.9987722130268049,0.00026738687907761343,7,0.9919750630057037,0.9927046027324579,0.9918424194190211,0.9917760976256798,0.9941636821859663,0.9924923729937657,0.0008990456666842032,13,0.997240009455282,0.9974359551412347,0.9971168971790814,0.9975524792543482,0.9977083635030769,0.9974107409066046,0.0002120368323926053,10,0.9969500577985493,0.9974005305233498,0.9971963323747084,0.9974508745494886,0.9972592931279372,0.9972514176748067,0.00017659664465968433,17
1.3394905567169189,0.30171794586354195,0.19229960441589355,0.03693432921962169,entropy,10,5,0.99540704253478,0.9955759571566377,0.9951417542925596,0.995173584528842,0.9960124941848874,0.9954621665395413,0.0003177392209304313,14,0.9990646712987707,0.9986653319986654,0.9985975691198077,0.9989308386234548,0.998068726691529,0.9986654275464455,0.0003436554376183111,11,0.9917760976256798,0.992505637352434,0.9917097758323385,0.9914444886589734,0.9939647168059424,0.9922801432550736,0.0009128346217845979,14,0.9977151981537019,0.9975326164992728,0.9973342554052885,0.9975416310982566,0.997756656405298,0.9975760715123636,0.00015067623290600772,4,0.9976996173716928,0.9975154253179396,0.9975275626703534,0.9976888948811113,0.9976131107573435,0.997608922199688,7.745944477528949e-05,15
1.2097639083862304,0.15469526124480146,0.14378209114074708,0.009521650898079775,entropy,10,20,0.9951401371413354,0.9948786165613568,0.9948745257272182,0.9948393540868986,0.9956146179401993,0.9950694502914018,0.0002931080884659436,19,0.9989307671745522,0.9977321237993596,0.9985301977552111,0.9988634084375209,0.9974703767807216,0.9983053747894729,0.0005964731219219775,20,0.9913781668656321,0.9920413847990449,0.9912455232789494,0.9908475925189018,0.9937657514259186,0.9918556837776894,0.0010295056592085124,19,0.99774761478267,0.9977415737551718,0.9973566697909749,0.9975149525363579,0.9980526977814934,0.9976827017293337,0.00023622587288758666,1,0.9978078600599106,0.997791994059806,0.9975484219314205,0.9977718816972552,0.99788402971077,0.9977608374918324,0.00011278343958388689,7
1.3268812656402589,0.22616568768330328,0.17617697715759278,0.03406588461087252,entropy,20,1,0.9964107676969093,0.9966757529419586,0.996243475948273,0.9965439319420444,0.9969118379545078,0.9965571532967387,0.0002279754852175569,6,0.9986011191047163,0.9991335643828313,0.9987335866160101,0.9986679099507126,0.9982709317018023,0.9986814223512145,0.00027650942005529993,10,0.9942300039793076,0.9942300039793076,0.9937657514259186,0.9944289693593314,0.9955564398461334,0.9944422337179997,0.0005982211053868773,5,0.9965229042451009,0.9968390901489306,0.9961808227906535,0.9965737319544932,0.996957024179594,0.9966147146637544,0.00027051471529553913,21,0.996769184697465,0.9971979431210111,0.9964515517072181,0.9969277475722319,0.9967561853404054,0.9968205224876664,0.00024366281098248452,24
1.2479058742523192,0.19105851394175724,0.15620756149291992,0.005213153985960466,entropy,20,5,0.9959414504324684,0.9959767248545304,0.995710152638755,0.9960416458769916,0.996477937267411,0.9960295822140312,0.00025050514996350433,9,0.9991322920838339,0.998666399946656,0.9985326485693323,0.9991324657991325,0.9984685044613131,0.9987864621720537,0.00028956872294737983,6,0.9927709245257992,0.9933014988725295,0.9929035681124818,0.992969889905823,0.9944952911526728,0.9932882345138612,0.0006283443046731355,9,0.9968226998659111,0.9973188001916762,0.9967351886503362,0.9970188276839539,0.9977515462794798,0.9971294125342715,0.0003700357340640884,16,0.997555028507288,0.9978108720420917,0.9971944218894915,0.9976860866144756,0.9979172978666582,0.997632741384001,0.0002504842938239946,11
0.9949152946472168,0.17750375540587363,0.15975117683410645,0.021626795006593598,entropy,20,20,0.9953057895262509,0.9949444555311647,0.9947121620273371,0.9952395219547922,0.9956146179401993,0.9951633093959489,0.0003102319474541759,16,0.9992646567283909,0.9979316786762743,0.9975985591354813,0.9991310741260611,0.9974703767807216,0.9982792690893859,0.0007661661077412898,21,0.9913781668656321,0.9919750630057037,0.9918424194190211,0.9913781668656321,0.9937657514259186,0.9920679135163816,0.0008824537672625088,15,0.9974207533914412,0.9974394109040476,0.9970573528192119,0.997496094090004,0.9976880066111027,0.9974203235631615,0.00020469863662996097,9,0.9979869381298887,0.9979695412594569,0.9976483338327178,0.998028771655781,0.997926887154466,0.997912094406462,0.00013587035734068017,6
1.2508504390716553,0.14420307589029693,0.13879270553588868,0.006714351280665779,entropy,30,1,0.9965439319420444,0.9969089640043873,0.996309963099631,0.9966103947893128,0.9971116496796255,0.9966969807030001,0.00028198969812362614,1,0.9986679099507126,0.9992004797121727,0.9988002399520096,0.9987345144531771,0.9982716213521239,0.9987349530840393,0.000296698056803105,9,0.9944289693593314,0.9946279347393554,0.9938320732192598,0.9944952911526728,0.9959543706061812,0.9946677278153601,0.0006988693392927279,1,0.9967182958286673,0.9969212710738907,0.9961397745615124,0.9965502748867341,0.9970901350058846,0.9966839502713378,0.00032756163719961694,20,0.9969878114493844,0.9974130524332954,0.9965528306284768,0.9969348432299967,0.9968729064233869,0.9969522888329079,0.00027558582141068053,22
1.0552556037902832,0.10916976645079535,0.15272603034973145,0.02339210901497747,entropy,30,5,0.9959414504324684,0.9960101077270914,0.9957429825728349,0.9961418213264153,0.9964114832535885,0.9960495690624797,0.0002221416092073105,7,0.9991322920838339,0.9986664888651821,0.9986657771847899,0.9991326394448893,0.9984019176987615,0.9987998230554913,0.00028822816605278824,1,0.9927709245257992,0.9933678206658708,0.9928372463191405,0.993168855285847,0.9944289693593314,0.9933147632311977,0.0005982211053868872,7,0.9970102258185587,0.9974172713989292,0.9968244478098376,0.9969789188636813,0.997668810440681,0.9971799348663376,0.0003133393044139848,13,0.9977587126802616,0.9978806091548776,0.9973101996621192,0.9976673349722991,0.9978589328857219,0.9976951578710558,0.0002069882045896062,8
